census_id,emis,year
0746,6710.020027015143,2009
0747,45023.692966370094,2009
0748,13568.840603530549,2009
0749,18129.878083232816,2009
0750,1805.232703934302,2009
0751,4658.851624422549,2009
0752,2387.257656527816,2009
0753,12855.397525378638,2009
0754,10416.48593582703,2009
0755,5849.04183984621,2009
0756,26683.798986152553,2009
0757,104295.90775088356,2009
0758,6166.073954984801,2009
0759,20541.978002730564,2009
0760,1557.2013861811972,2009
0761,12676.940525254946,2009
0762,2056.9608679221024,2009
0763,24351.959959852684,2009
0764,46611.93321242542,2009
0765,5379.021804909886,2009
0766,4740.794617560292,2009
0767,11290.795118702405,2009
0768,6073.12895666865,2009
0769,7368.749239998982,2009
0770,11496.96866011017,2009
0771,9730.888117405486,2009
0772,5695.492079934171,2009
0773,7352.725687584365,2009
0774,25141.632547060613,2009
0775,9408.997291338657,2009
0776,16878.72299778461,2009
0777,13683.017420448874,2009
0778,10963.258282124567,2009
0779,10433.647098017595,2009
0780,9219.588282236726,2009
0781,12984.26364385418,2009
0782,897.2910264412377,2009
0783,140.81298753795315,2009
0784,152.0929090347928,2009
0785,586.0535661881629,2009
0786,312.13290961023085,2009
0787,1393.4663357492022,2009
0788,121.60713861062409,2009
0789,920.4832654842176,2009
0790,2429.342935514698,2009
0791,5702.071844336373,2009
0792,3598.7487573295484,2009
0793,3795.6801466032716,2009
0794,3071.912922629532,2009
0795,26747.736227159916,2009
0796,15006.2213995103,2009
0797,396.53096176163467,2009
0798,4681.193035402344,2009
0799,4071.487663327621,2009
0800,4675.164114186762,2009
0801,36674.51372200239,2009
0802,66235.2561497995,2009
0803,27677.809244889388,2009
0804,64680.01167687853,2009
0805,475.78626892746314,2009
0806,8679.937106449936,2009
0807,9940.266431640013,2009
0808,4067.576196812459,2009
0809,5307.8057661418525,2009
0810,2219.40240156194,2009
0811,3040.7958788262013,2009
0812,2039.2573572277608,2009
0813,6970.221101232484,2009
0814,12127.846885346997,2009
0815,22834.551447177946,2009
0816,267.9767260333742,2009
0817,4353.53343282173,2009
0818,2814.8467229112907,2009
0819,3462.8588897337527,2009
0820,48119.98125337027,2009
0821,20898.475072837053,2009
0822,16679.049689091804,2009
0823,1436.1063513619292,2009
0824,7846.326530117533,2009
0825,5229.896267746844,2009
0826,10548.845235151717,2009
0827,819.0311465429858,2009
0828,31953.27155121652,2009
0829,58555.43263437481,2009
0830,16625.60559769228,2009
0831,48580.93763424436,2009
0832,14288.11725914737,2009
0833,27292.62848851899,2009
0834,9040.402003513736,2009
0835,1366.2245092191004,2009
0836,111.26228562260077,2009
0837,98617.49511491785,2009
0838,55580.987146925254,2009
0839,19306.750377109543,2009
0840,26175.059017473155,2009
0841,9232.989712749904,2009
0842,7717.770239252672,2009
0843,9893.986431595102,2009
0844,15922.23412861983,2009
0845,107.56950448314183,2009
0846,54281.56320476958,2009
0847,5650.140591608894,2009
0848,1402.6635457461914,2009
0849,55607.90589274359,2009
0850,52888.12641113689,2009
0851,52069.20598523383,2009
0852,63648.6132298609,2009
0853,15648.438440769463,2009
0854,22940.908391479174,2009
0855,2632.2496348025115,2009
0856,28295.633177848704,2009
