population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,1,Deaths,168,Angola,3,Both,15,50-54 years,322,Lower respiratory infections,3,Rate,2018,40.78781284890245,59.18296073206866,26.897295322848727
1,All Population,1,Deaths,168,Angola,3,Both,16,55-59 years,322,Lower respiratory infections,3,Rate,2018,62.72361397058892,86.87033094451141,40.62044150438093
1,All Population,1,Deaths,168,Angola,3,Both,17,60-64 years,322,Lower respiratory infections,3,Rate,2018,133.67862099593492,185.59337636901333,84.16190122401729
1,All Population,1,Deaths,168,Angola,3,Both,18,65-69 years,322,Lower respiratory infections,3,Rate,2018,203.3414401639048,289.7168582391314,123.91662269038054
1,All Population,1,Deaths,168,Angola,3,Both,19,70-74 years,322,Lower respiratory infections,3,Rate,2018,325.4263040807684,463.39794817294114,215.74749658851985
1,All Population,1,Deaths,168,Angola,3,Both,20,75-79 years,322,Lower respiratory infections,3,Rate,2018,553.157489071829,789.1919063980969,355.5510797729642
1,All Population,1,Deaths,168,Angola,3,Both,21,80+ years,322,Lower respiratory infections,3,Rate,2018,932.0431662196997,1317.9937716942356,603.4825163473474
1,All Population,1,Deaths,168,Angola,3,Both,234,75+ years,322,Lower respiratory infections,3,Rate,2018,723.1860999537743,1015.7081458643459,464.5514852920979
1,All Population,1,Deaths,191,Zambia,3,Both,10,25-29 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,0.12493111426891215,0.1745572025272245,0.08356960380857958
1,All Population,1,Deaths,191,Zambia,3,Both,11,30-34 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,0.4507514297121995,0.6019518263072589,0.3084661264010738
1,All Population,1,Deaths,191,Zambia,3,Both,12,35-39 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,1.0053947559474588,1.2944657994583353,0.7244592652999093
1,All Population,1,Deaths,191,Zambia,3,Both,13,40-44 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,2.5480843431074405,3.3248982127017177,1.8951711117773815
1,All Population,1,Deaths,191,Zambia,3,Both,14,45-49 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,4.0215899786671025,5.484353203927572,2.8991880309929603
1,All Population,1,Deaths,191,Zambia,3,Both,15,50-54 years,426,"Tracheal, bronchus, and lung cancer",3,Rate,2018,6.276885961619982,8.43651585816007,4.435068784034311
