GEOID17,Longitude,H2SO4,NO3,NH4,OC_tot,SOA,SO4,PM,PM_25
01001,-86.50697254679228,1.3756219496483897,0.4315416356774806,0.6306167934414552,3.331004817553746,5.610175344196745,1.3475480323086266,1.9879654312731962,10.035921154237267
01003,-87.76090819543276,1.2026409755167575,0.24273064888533624,0.4988091290811042,2.229989447515881,3.6657505086834323,1.1780972821388644,1.6440452804522796,7.25397654261891
01005,-85.34513468985705,1.3289439520674742,0.5079206348927536,0.635644322081208,2.8231162945774577,4.7631749879162015,1.30182264692324,1.5891815667419558,8.824865463699593
01007,-87.15873617293504,1.3905751842431417,0.4246923440429894,0.6341213143717126,3.5114518788919513,5.949171343431847,1.3621960988504247,1.8853262894486549,10.283886475538345
01009,-86.5957496347852,1.3948474599916623,1.1312217621577616,0.8408121657583414,2.9651487380586357,4.871305564974625,1.366381185297955,2.289504399619237,10.527691352501627
01011,-85.72585195358555,1.3609094988719967,0.5009373081213678,0.6453593503963775,3.35718899528633,5.721881929157703,1.3331358356297112,1.6462253908759192,9.875313477423365
01013,-86.66291696441405,1.3164565190675581,0.5798214033541733,0.651931518445614,3.3593676773367336,5.751218393800499,1.2895900594947507,1.4760238809273831,9.775451715595228
01015,-85.81980852557452,1.3946680420717168,0.8402997298163329,0.7562850219387892,3.0801190417812236,5.074604533507045,1.3662054289682124,2.240186804582833,10.306044131916718
01017,-85.29388482308374,1.355448245771962,0.49571608809939244,0.6418373377173054,3.708488639006072,6.250246254539178,1.3277860366745753,2.0148213522327656,10.758069278360603
01019,-85.61896259331665,1.3959349160679109,1.154689692472655,0.8480249095104246,2.9852029946510488,4.88114541466654,1.3674464483930555,2.290428659784669,10.570223592502199
01021,-86.68829987446897,1.289929221749473,0.4069569141670844,0.5920003323791246,3.2100254898763207,5.417389092240743,1.2636041355913206,1.7975895618219542,9.503865122358379
01023,-88.26418662606375,1.3575151718784388,0.4071899067803906,0.6168954672800009,3.4386148499198423,5.888472546345044,1.3298107806156136,1.5084291021965814,9.778502194480456
01025,-87.80699808326024,1.3302217840994057,0.30188664711378355,0.5762974107338031,3.0596402032385597,5.237216319823481,1.3030744007504382,1.365899256914846,8.811521418685318
01027,-85.84175419152083,1.4119126536908837,0.6895908431358724,0.7188655843202323,3.3429548532463107,5.6107144535579145,1.3830981097380084,2.012444159648702,10.443527694353605
01029,-85.51582159029388,1.395788641105919,0.8720818522128059,0.7659237383561226,3.227617703316274,5.370798383441998,1.3673031586343698,2.0513052387577684,10.455897853874614
01031,-85.9098982961843,1.190720109068542,0.7617964393390935,0.6585740951999911,2.741931085213088,4.6162427283800636,1.166419698679388,1.6226623109387202,8.84999568292641
01033,-87.68530155284354,1.4545391000728494,0.7318118862843833,0.7467820011139321,2.962757311124465,4.851383796296571,1.4248546286427912,2.6616718970263586,10.446188680794094
01035,-86.99451606630676,1.297233101162323,0.33285012830331345,0.573168516807332,2.9126880140384905,4.974464071444615,1.270758956240643,1.3557061421405823,8.533421959858165
01037,-86.20349574648517,1.3830218877196356,0.4453216247281138,0.6373357800214976,3.529850165986077,5.982030738104638,1.3547969512355613,1.8862999447070452,10.334009975280928
01039,-86.41867231009509,1.196078362982503,0.6129558325396621,0.617330644301664,3.3466941310541527,5.714769785211294,1.171668600472656,1.5793219173242636,9.720456542359386
01041,-86.30072521960261,1.3521150546986291,0.7049067904600447,0.7013456847364811,3.089346536805336,5.247893542683207,1.3245208699088613,1.587594832764374,9.593855905342735
