Location,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,under 25,over 25
Malaysia,9.486055533,13.32881272,19.42307909,26.23000556,48.33690046,99.70125828,164.8552359,335.5306637,489.6061315,723.7536514,705.9021329,670.3781863,388.953286,223.148288,53.88298247,,10.4966937,3972.51667
Maldives,0.251066651,0.429655446,0.506025834,0.484553263,0.723801975,1.179149724,1.726095186,3.180287456,4.069002984,6.420675899,11.39468117,14.04354221,11.69104736,5.036677297,1.648494746,,0.336830388,62.7847572
Mali,12.02762786,15.40366139,13.32556464,18.5106175,37.66044638,84.09470792,99.25049834,160.0023218,243.3427876,286.4755665,234.3200049,147.2085098,89.58056437,41.89464567,11.04166061,,19.3278247,1494.139185
Malta,0.026206494,0.033222865,0.057869765,0.116149555,0.243814185,0.577334429,1.317371466,3.2187896,7.84743899,13.12032238,13.51783119,20.32098821,16.42704588,8.873356207,4.818277595,,0.048501324,90.51601881
Marshall Islands,0.119465136,0.25295955,0.269741278,0.368586149,0.488677915,0.736994387,0.940111384,1.392277137,1.660939026,1.386620882,1.11634495,0.826436544,0.499931529,0.206871714,0.052624875,,0.188655546,10.31858246
Mauritania,0.820651697,1.057945881,0.927981573,1.356454484,2.915915988,6.78772117,8.457198174,15.6938801,25.78290921,34.70398521,37.19711605,32.48415144,24.40328866,12.86219188,3.758939087,,1.586321366,209.2103306
Mauritius,0.560532144,0.52565338,1.403884782,1.549041061,3.107879729,4.875989868,6.300070935,14.54730085,21.56623465,27.15545817,27.35059263,36.04064552,33.45085228,21.80711292,13.64139901,,0.685875413,213.8826479
Mexico,48.26206584,64.65117714,95.86421972,151.0043232,249.8477998,448.6424393,759.5808642,1334.420828,1959.245763,3028.89012,4163.008541,4909.882739,4492.099876,2883.039588,1366.76486,,91.09932966,25955.2052
Micronesia (Federated States of),0.215715282,0.136829802,0.07590902,0.118350628,1.164821822,1.778179777,2.617446899,3.336810085,3.125731979,2.606733915,2.756243857,2.74990431,1.807572451,0.782372491,0.158658819,,0.370615407,23.43128114
Monaco,0.001653294,0.002313677,0.005049744,0.010318545,0.031341931,0.083413525,0.15787511,0.342119425,0.615069459,1.219205982,1.614247104,2.129604892,2.598815027,2.028344043,1.075787447,,0.00294063,11.9151592
Mongolia,1.473685332,2.746262765,3.844050759,5.513289223,6.826405322,10.63065324,16.04337243,20.98315247,23.51718467,23.46827729,27.21727419,26.72892308,18.24741216,4.926888078,0.370126462,,1.746267323,192.5369575
Montenegro,0.016599423,0.022015793,0.042885721,0.083187849,0.217017886,0.643013123,1.381566524,3.265217008,6.064903731,6.948948779,12.47388251,13.24801489,9.471140876,3.425821489,0.869238685,,0.023913155,58.17345429
Morocco,10.42588615,14.28945413,22.78110833,37.00285712,64.27617184,119.9719156,208.0572179,344.1985016,431.937306,487.5626998,621.3135929,601.7126143,464.8439292,240.096783,81.40665978,,23.11435535,3749.876698
Mozambique,4.850269051,7.466710005,9.656887383,19.97269237,35.77384189,54.27635949,96.60303041,173.9275363,226.2137419,234.6989755,189.0692327,171.0149122,83.501428,38.72559,8.083130081,,16.51880936,1353.834337
Myanmar,41.06852331,55.71516451,86.3766077,139.2671391,280.2394157,602.2356498,1033.928029,1903.996027,2566.10541,3210.883918,3447.020152,3875.778582,2787.344407,1083.863756,300.5996244,,72.099569,21414.42241
