Location,Under 5,5 to 9,10 to 14,15 to 19,20 to 24,25 to 29,30 to 34,35 to 39,40 to 44,45 to 49,50 to 54,55 to 59,60 to 64,65 to 69,70 to 74,75 to 79,80 to 84,85 to 89,90 to 94,95 plus,,over 25,Total
Ireland,0,0,0.059859997,0.187639044,0.341966144,0.626748391,2.039585058,5.681119576,14.04369318,34.69994387,75.93942929,139.9816677,223.9353169,328.3811703,408.7899384,372.3100966,305.5187706,191.1358191,66.61630029,19.49621311,,2189.195812,2189.785277
Israel,0,0,0.206175122,0.62993619,1.010909127,1.753499585,4.767220275,10.4311261,28.68505544,62.69822011,116.4607284,184.5846782,272.917814,403.5824122,445.9999878,329.4341782,302.685951,210.045071,102.0747013,40.15994874,,2516.280592,2518.127613
Italy,0,0,0.709170143,1.969877323,4.324238006,9.059821068,24.74943385,67.70964106,199.0281451,536.1677339,1229.694301,2181.994144,3280.879759,4713.995303,6215.113327,6415.961583,6129.918938,4094.202375,1478.956427,390.252087,,36967.68302,36974.6863
Jamaica,0,0,0.141317508,0.707560498,1.000234081,1.586831066,3.204730982,4.766840607,9.909334117,23.78326018,43.72654132,66.63156222,84.31371449,82.52465634,95.73890986,65.36441257,45.35604035,25.97795251,10.38295592,6.437577795,,569.7053203,571.5544324
Japan,0,0,0.846046049,1.874985052,5.056246998,11.39927689,37.49060796,105.7694959,277.2398683,655.9631546,1212.037726,2161.772875,4132.295131,8268.976475,12756.72767,14719.1906,15663.33205,14234.37899,8009.16972,3747.854776,,85993.59841,86001.37569
Jordan,0,0,0.484047186,1.630827716,2.725016142,3.226542116,6.937552202,13.98892804,24.41110388,58.22312514,86.82796391,110.28819,129.1479174,133.9362349,131.0767827,118.8883686,59.94021745,25.32405579,8.036485679,2.309201869,,912.5626697,917.4025607
Kazakhstan,0,0,0.179027445,1.587624076,3.242657438,7.468416582,18.2637983,30.84209922,66.15066052,148.5906413,300.9325323,597.2093237,758.9949745,754.7082895,428.8360626,324.389612,205.5853882,48.71469682,18.59168313,2.347642507,,3711.625821,3716.63513
Kenya,0,0,1.085387649,1.249684047,2.270277699,3.880601965,9.464178378,20.11669621,38.72551881,68.07039506,99.7964723,145.9061178,195.2573233,218.1545292,212.868444,154.4194757,72.30431258,28.80454397,7.799429169,1.513383265,,1277.081422,1281.686771
Kiribati,0,0,0.009635119,0.060241972,0.13339081,0.138483295,0.178977074,0.280180417,0.782276479,0.8854551,1.434167415,2.26036369,2.631619008,1.820232942,1.129135785,1.111446889,0.468907564,0.15853607,0.025828681,0.00691254,,13.31252295,13.51579085
Kuwait,0,0,0.053670948,0.115970132,0.228914296,0.406081736,1.854792372,3.217217858,6.538491536,11.48087062,19.15880692,21.85612618,29.04975955,28.4409141,37.62689779,21.68252922,21.17693667,16.66819652,6.239781428,1.824613422,,227.2220159,227.6205713
Kyrgyzstan,0,0,0.071550788,0.486125642,1.228998166,2.130873879,5.020269748,7.046649543,12.80432227,25.97546,48.44470181,93.88709748,112.8991875,107.7687811,53.91967943,42.44022199,26.92144913,13.13498015,5.340159316,0.583162985,,558.3169964,560.103671
Lao People's Democratic Republic,0,0,0.30522734,1.805821055,3.02338851,5.16594126,8.422371107,14.6419279,26.69107843,47.77646803,84.36122216,126.0455307,164.7182295,168.9546459,143.6785617,106.6087653,59.3995093,29.25520312,7.431983691,1.538574527,,994.6900126,999.8244495
Latvia,0,0,0.021108363,0.121212523,0.197871536,0.464715161,1.432220282,3.046384898,6.85740591,20.56020215,45.48578117,93.37915474,145.1716477,160.898883,155.9589197,155.3808761,97.4211807,45.82166393,15.57854344,2.405208157,,949.8627871,950.2029795
Lebanon,0,0,0.105734714,0.391026514,0.844852787,1.946160437,5.884184703,12.04429476,22.88884462,54.00510364,85.62757739,134.4268573,163.1383556,211.9175996,243.8621237,233.3078983,155.7013494,78.20092955,24.15110203,4.648217172,,1431.750598,1433.092212
Lesotho,0,0,0.103110638,0.141554478,0.238930982,0.542221518,1.483656072,3.776652411,8.027872129,15.59627624,26.13497861,36.27699449,39.8186255,40.64272229,31.83007683,19.52648223,10.75193926,3.902788522,0.927198922,0.151184406,,239.3896694,239.8732655
Liberia,0,0,0.196085539,0.225863234,0.443619406,0.83677298,2.331737151,3.231025813,4.861623915,10.20768672,15.34770617,17.98385785,23.13954235,28.21054596,27.44188505,22.33330899,14.76615777,7.563973312,2.50633736,0.543105209,,181.3052666,182.1708348
Libya,0,0,0.091292699,0.377220898,0.795002215,1.463353015,5.47763208,14.75900128,32.57442769,68.98697089,95.30170358,109.0396725,132.7996678,131.4647654,137.6064752,97.54012225,62.34408349,36.60092251,13.95231103,4.355722555,,944.2668312,945.5303471
