GEOID10,SO4,Tot_HNO3,Tot_NH3,OC_secondary,OC_primary,PM
51093,6.522543745569014,3.2478654685333366,4.165187451029915,86.08635382455589,0.9655746999716218,7.764843917400175
51095,6.91617044437673,3.319148607687944,3.4208079275248164,90.00063662964925,1.0285767737703606,7.887341757231264
51097,7.297423175379617,3.5684351834839982,3.4734334655231427,81.05684734228124,0.9732056539727976,7.416626755970477
51099,8.120938415640419,4.41671874832889,3.777017929483606,99.5549066086306,1.2649311814016693,9.294687189931091
51101,7.43122258824159,3.802274376564991,3.9419152004788742,90.76857845004471,1.0783091950036685,8.142123107524275
51103,7.021969858269461,3.282201693652237,3.196817571942665,74.67063353127614,0.9408849635909433,7.1325316205211235
51105,9.440834732405559,3.988823222953029,3.536357900252702,114.88459553249012,1.3205505273685934,9.718791561495049
51107,9.389842375664466,5.949584772687069,5.76328122982288,117.24218680666065,1.594450288616623,12.714231149506835
51109,8.105176781083415,3.742613228197803,4.110830502433352,90.74164654001775,1.293108065867407,8.854818776573964
51111,7.681819037786775,3.1541935435283017,3.7857575783243003,92.45952872984753,1.2187639390425464,8.14622271052635
51113,8.671677867617275,4.096244126986447,6.907942440446114,98.0534469681713,1.1987996785733588,9.121817146404338
51115,6.6783577025959575,3.1309450433207195,3.0254140336773108,66.4726705172129,0.8247790896493216,6.417737488472039
51117,7.31400287215675,3.1095232924239817,3.9591242673918337,93.1067200416507,1.1754157434904073,7.969757361915438
51119,6.801763006942838,3.3059726851864726,3.0535227805038594,70.10798360930177,0.8552778300755671,6.5997570141284685
51121,8.943554305070641,3.9641843778886168,4.363864018910102,115.30647038876839,1.3147146030853982,10.496255678187433
51125,8.439550180509169,3.615252166054238,4.769317034076971,107.4856539239474,1.2142693278820638,8.836756807426918
51127,7.284723802373,3.663042981209736,3.754864451713541,94.92707399891593,1.0809139169023108,8.253869761583658
51131,6.770474445988356,2.9078460616943405,2.472786125036126,51.48814291225906,0.6677879619998205,5.2650091319121355
51133,7.168175540751318,3.339653177975027,3.2359138637816804,66.58186740907492,0.8451355627361028,6.467697438090601
51135,7.757425253530231,3.402230153269079,5.0467472117901,102.26941550944628,1.3961114640564884,9.099599738701091
51137,8.400600577177523,4.067937804121325,4.996746053462451,91.51260049875415,1.2727194795266423,9.115619489027598
51139,9.132686080677248,4.145210156028977,12.801329093545924,99.13470988390652,1.1809961825192967,9.238640513111747
51141,8.473979188246803,3.884052205753253,4.1837083519647775,103.61307363514659,1.296989698934365,9.461789124929114
51143,8.13793573627877,3.702088449396168,4.042772540909377,101.44635263258016,1.4188329264707489,9.68286816788184
51145,7.740919142952259,3.7490746933567167,5.173090511559493,131.21375361418112,1.6215046837927083,11.04216215812117
51147,8.008029219474183,3.3293078990650526,4.311516047838723,94.16324123341477,1.2469659555684558,8.427192581018296
